Name,30D_1,30D_2,30D_3,50D_1,50D_2,50D_3
Cc72_00000069-RA,303.0,249.0,225.0,183.0,306.0,234.0
Cc72_00000067-RA,14.0,9.0,4.0,4.0,7.0,6.0
Cc72_00000072-RA,0.0,0.0,0.0,28.0,14.0,18.0
Cc72_00000066-RA,32.0,23.0,32.0,3.0,4.0,15.0
Cc72_00000068-RA,0.0,0.0,0.0,1.0,3.0,0.0
Cc72_00000073-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000064-RA,240.04,189.0,208.136,391.873,485.096,465.958
Cc72_00000070-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000074-RA,89.0,177.0,58.0,0.0,20.0,2.0
Cc72_00000077-RA,1066.0,1103.0,832.0,570.0,811.0,710.0
Cc72_00000078-RA,3956.0,3838.0,4243.0,239.0,338.0,728.0
Cc72_00000075-RA,3598.0,7299.0,3153.0,124.0,1895.0,412.0
Cc72_00000076-RA,246.0,305.0,192.0,291.0,417.0,369.0
Cc72_00000079-RA,608.0,314.0,661.0,251.0,33.0,267.0
Cc72_00000080-RA,1228.0,1265.0,978.0,936.0,895.0,1075.0
Cc72_00000083-RA,559.0,521.0,473.0,522.0,631.0,666.0
Cc72_00000084-RA,469.0,330.0,324.0,164.0,164.0,251.0
Cc72_00000088-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000086-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000087-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000081-RA,7.0,12.0,12.0,11.0,1.0,27.0
Cc72_00000082-RA,434.0,359.0,361.0,557.0,593.0,573.0
Cc72_00000085-RA,98.0,76.0,48.0,42.0,41.0,75.0
Cc72_00000098-RA,0.0,0.0,0.0,1.0,16.0,6.0
Cc72_00000095-RA,490.0,392.0,550.0,400.0,501.0,650.0
Cc72_00000097-RA,273.0,285.0,199.0,113.0,147.0,199.0
Cc72_00000096-RA,122.0,46.0,60.0,66.0,42.0,53.0
Cc72_00000092-RA,88.0,71.0,93.0,66.0,96.0,103.0
Cc72_00000093-RA,29.0,47.0,39.0,14.0,6.0,23.0
Cc72_00000089-RA,190.0,112.0,99.0,98.0,75.0,169.0
Cc72_00000094-RA,115.0,73.0,52.0,43.0,26.0,32.0
Cc72_00000090-RA,1198.0,1022.0,987.0,776.0,1047.0,979.0
Cc72_00000091-RA,1586.0,1327.0,1354.0,941.0,1179.0,1143.0
Cc72_00000107-RA,466.0,389.705,394.728,152.0,164.0,287.0
Cc72_00000102-RA,617.0,563.668,502.0,733.0,1223.0,838.0
Cc72_00000105-RA,823.0,690.0,723.0,516.0,622.0,647.0
Cc72_00000104-RA,625.0,794.0,624.0,435.0,562.0,673.0
Cc72_00000099-RA,660.0,507.0,515.0,500.0,772.0,615.0
Cc72_00000101-RA,245.0,274.332,252.0,316.0,537.0,370.0
Cc72_00000103-RA,3861.0,3163.0,3115.0,3606.0,4523.0,4067.0
Cc72_00000100-RA,308.0,61.0,103.0,12.0,39.0,25.0
Cc72_00000108-RA,75.57,130.97,97.9375,101.778,89.0647,91.9203
Cc72_00000106-RA,1124.0,1564.0,1117.0,183.0,1136.0,625.0
Cc72_00000112-RA,1.0,3.0,4.0,0.0,0.0,13.0
Cc72_00000110-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000115-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000109-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000111-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000114-RA,0.0,0.0,3.0,0.0,0.0,0.0
Cc72_00000113-RA,126.0,113.0,91.0,80.3225,86.0,137.0
Cc72_00000122-RA,0.0,5.29513,3.27174,0.0,0.0,0.0
Cc72_00000116-RA,17.0,19.0,21.0,20.0,94.0,51.0
Cc72_00000117-RA,16.0,20.0,23.0,33.0,110.0,52.0
Cc72_00000119-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000121-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000123-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000124-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000125-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000120-RA,31.4374,44.0,23.0,29.0,39.0,22.0
Cc72_00000118-RA,77.9926,83.0295,43.0625,118.9,170.935,85.876
Cc72_00000126-RA,2612.73,2697.78,2302.0,1854.0,2113.0,2017.0
Cc72_00000133-RA,1.0,1.0,0.0,0.0,2.0,0.0
Cc72_00000129-RA,1755.0,3773.0,733.0,391.0,2357.0,697.0
Cc72_00000132-RA,22.0,27.0,12.0,20.0,24.0,13.2036
Cc72_00000131-RA,1329.0,1114.0,1074.0,992.0,1162.0,1105.0
Cc72_00000134-RA,0.0,0.0,0.0,2.33333,0.666667,2.0
Cc72_00000127-RA,283.377,327.199,219.166,435.602,569.43,466.341
Cc72_00000128-RA,3.0,10.0,3.0,3.0,14.0,5.0
Cc72_00000130-RA,6.0,6.0,6.0,4.0,5.0,8.0
Cc72_00000135-RA,0.0,0.0,0.0,0.0,0.333333,0.666667
Cc72_00000137-RA,0.0,0.0,0.0,0.0,0.333333,0.666667
Cc72_00000139-RA,0.0,0.0,0.0,0.0,0.333333,0.666667
Cc72_00000136-RA,0.0,0.0,0.0,2.33333,0.666667,2.0
Cc72_00000138-RA,0.0,0.0,0.0,2.33333,0.666667,2.0
Cc72_00000141-RA,8.0,6.0,20.0,7.0,5.0,20.0
Cc72_00000143-RA,565.0,663.0,444.0,130.0,143.0,226.0
Cc72_00000142-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000140-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000149-RA,512.0,373.0,455.0,344.0,423.0,549.0
Cc72_00000146-RA,18.0,17.0,7.0,0.0,1.0,3.0
Cc72_00000150-RA,241.0,134.0,202.0,705.0,949.0,628.0
Cc72_00000151-RA,0.0,0.0,5.52402,3.0,1.0,2.34874
Cc72_00000144-RA,476.0,356.0,375.0,292.0,318.0,294.0
Cc72_00000145-RA,403.0,341.0,373.0,332.0,382.0,357.0
Cc72_00000152-RA,12.0,6.0,12.476,10.0,10.0,31.6513
Cc72_00000153-RA,25.0,64.0,22.0,0.0,0.0,0.0
Cc72_00000147-RA,84.0,66.0,36.0,34.0,17.0,39.0
Cc72_00000148-RA,2406.0,2009.0,1864.0,1602.0,1800.0,1854.0
Cc72_00000157-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000156-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000158-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000154-RA,46.0,27.0,12.0,1.0,0.0,0.0
Cc72_00000159-RA,151.918,0.0,0.0,1.0,0.0,0.0
Cc72_00000155-RA,4275.0,533.0,335.213,32.0,60.0,102.0
Cc72_00000166-RA,0.0,0.0,0.0,0.0,0.0,1.0
Cc72_00000161-RA,4847.0,4867.0,4294.0,6346.0,7094.0,7765.0
Cc72_00000164-RA,911.0,692.0,636.0,496.0,556.0,652.0
Cc72_00000165-RA,216.0,167.0,162.0,127.0,116.0,186.0
Cc72_00000162-RA,3005.0,2180.0,2303.0,3065.0,2854.0,3842.0
Cc72_00000169-RA,1300.0,1229.0,1236.0,1383.0,1723.0,1309.0
Cc72_00000167-RA,0.0,2.0,10.0,6.0,7.0,4.0
Cc72_00000168-RA,263.0,248.0,248.0,110.0,205.0,157.0
Cc72_00000160-RA,1323.08,473.0,244.787,24.0,25.0,23.0
Cc72_00000163-RA,725.971,527.996,634.0,338.0,410.0,408.0
Cc72_00000180-RA,0.0,0.0,2.0,9.9258,4.13383,6.79
Cc72_00000178-RA,0.0,0.0,0.0,4.37627,0.0,0.0
Cc72_00000179-RA,0.0,0.0,0.0,4.37627,0.0,0.0
Cc72_00000181-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000175-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000173-RA,906.0,881.0,825.0,754.0,650.0,858.0
Cc72_00000171-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000170-RA,0.0,0.0,2.0,0.0,0.0,2.0
Cc72_00000172-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000176-RA,2.0,2.0,0.0,0.0,0.0,0.0
Cc72_00000174-RA,0.0,1.0,0.0,0.0,0.0,0.0
Cc72_00000177-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000183-RA,0.0,0.0,0.0,14.0651,5.86617,2.16241
Cc72_00000184-RA,0.0,0.0,0.0,3.04437,0.0,0.0
Cc72_00000185-RA,0.0,0.0,0.0,4.37627,0.0,4.03272
Cc72_00000187-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000182-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000186-RA,36.5369,39.5958,35.4789,24.5238,22.0,44.6567
Cc72_00000191-RA,0.0,0.0,0.0,9.44476,0.0,3.83385
Cc72_00000194-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000192-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000188-RA,0.0,0.0,0.0,9.59544,0.0,8.181
Cc72_00000189-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000190-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000193-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000196-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000198-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000199-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000197-RA,0.0,0.0,0.0,0.0,2.0,0.0
Cc72_00000195-RA,12.4631,10.4042,3.52112,9.47624,5.0,3.34331
Cc72_00000204-RA,1071.0,1325.0,752.0,627.0,814.0,561.0
Cc72_00000201-RA,0.0,0.0,0.0,5.79571,0.0,0.0
Cc72_00000200-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000202-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000205-RA,0.0,1.0,0.0,0.0,0.0,1.0
Cc72_00000203-RA,15.0,12.0,14.0,17.0,8.0,22.0
Cc72_00000206-RA,237.0,236.0,198.0,18.0,41.0,31.0
Cc72_00000207-RA,748.0,853.0,754.0,990.0,966.0,1565.0
Cc72_00000208-RA,1519.0,1580.0,1486.0,1053.0,1888.0,1050.0
Cc72_00000214-RA,0.0,0.0,0.0,0.0,3.0,0.0
Cc72_00000211-RA,3430.0,3187.0,2314.0,5223.0,4584.0,3498.0
Cc72_00000213-RA,2.0,3.0,8.0,3.0,6.0,9.0
Cc72_00000212-RA,0.0,7.0,3.0,0.0,1.0,6.0
Cc72_00000210-RA,1168.0,1179.0,917.0,976.0,1004.0,1348.0
Cc72_00000209-RA,435.0,427.0,345.0,249.0,386.0,364.0
Cc72_00000223-RA,1027.6,884.0,908.108,756.0,1053.0,978.0
Cc72_00000218-RA,0.0,4.0,1.0,0.0,0.0,0.0
Cc72_00000222-RA,165.0,170.0,150.0,86.0,220.0,136.0
Cc72_00000216-RA,24.8699,39.5276,35.0,19.8511,34.0,31.0
Cc72_00000219-RA,0.0,0.0,0.0,0.0,0.0,1.0
Cc72_00000220-RA,847.0,668.0,709.0,467.0,675.0,717.0
Cc72_00000217-RA,28.0,40.0,36.0,56.0,46.0,34.0
Cc72_00000215-RA,129.0,114.0,105.0,69.0,93.0,99.0
Cc72_00000221-RA,766.0,660.679,696.0,371.592,335.0,471.555
Cc72_00000226-RA,0.0,6.0,3.0,2.0,4.0,0.0
Cc72_00000224-RA,3622.0,2959.0,3185.0,2667.0,2301.0,2932.0
Cc72_00000228-RA,205.0,210.062,233.0,259.0,243.0,382.0
Cc72_00000227-RA,715.0,1257.0,617.0,59.0,1033.0,84.0
Cc72_00000225-RA,239.0,163.0,196.0,174.0,161.0,186.0
Cc72_00000229-RA,133.0,276.0,184.0,236.0,449.0,752.0
Cc72_00000231-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000232-RA,0.0,0.0,0.0,1.0,2.0,0.0
Cc72_00000234-RA,2163.96,1817.89,1573.44,1152.31,808.544,1968.71
Cc72_00000233-RA,1155.0,995.0,1002.0,1167.0,1030.0,1164.0
Cc72_00000230-RA,178.0,222.0,152.0,73.0,128.0,266.0
Cc72_00000238-RA,14.0,11.0,8.0,8.0,2.0,7.0
Cc72_00000239-RA,106.0,119.0,82.0,19.0,22.0,50.0
Cc72_00000235-RA,619.0,711.0,504.0,88.0,66.0,192.0
Cc72_00000241-RA,25.0,56.0,51.0,8.0,3.0,14.0
Cc72_00000237-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000236-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000243-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000242-RA,208.0,201.0,166.0,215.0,283.0,345.0
Cc72_00000240-RA,118.0,57.0551,57.0,95.9909,96.0,128.0
Cc72_00000244-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000250-RA,295.0,296.0,233.0,358.0,178.0,321.0
Cc72_00000245-RA,3.0,1.0,1.0,2.0,1.0,2.0
Cc72_00000249-RA,16.0,23.0,12.0,5.0,12.0,8.0
Cc72_00000247-RA,1.0,0.0,2.0,0.0,0.0,7.0
Cc72_00000246-RA,21.0,46.0,11.0,11.0,1.0,53.0
Cc72_00000252-RA,75.0,60.0,44.0,58.0,41.0,52.0
Cc72_00000248-RA,136.0,171.0,88.0,9.0,26.0,33.0
Cc72_00000251-RA,45.0,22.0,15.0,11.0,17.0,31.0
Cc72_00000259-RA,0.0,0.0,0.0,0.0,0.0,1.0
Cc72_00000255-RA,423.0,324.0,271.0,285.0,257.0,353.0
Cc72_00000253-RA,290.0,235.0,195.0,225.0,296.0,300.0
Cc72_00000258-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000256-RA,1131.0,1069.0,951.0,761.0,965.0,1172.0
Cc72_00000257-RA,0.0,0.0,0.0,1.0,0.0,5.0
Cc72_00000260-RA,30.0,10.0,20.0,0.0,4.0,2.0
Cc72_00000254-RA,869.0,843.0,959.206,1341.11,1303.0,1329.0
Cc72_00000262-RA,172.0,290.0,86.0,4.0,1.0,8.0
Cc72_00000261-RA,6994.0,5223.0,6368.0,4308.0,4257.0,5083.0
Cc72_00000263-RA,310.0,221.0,291.0,447.0,272.0,644.0
Cc72_00000272-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000271-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000266-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000265-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000264-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000273-RA,313.0,299.0,247.0,235.0,330.0,364.0
Cc72_00000274-RA,19.0,20.0,13.0,24.0,115.0,29.0
Cc72_00000269-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000270-RA,0.0,0.0,1.10188,0.0,0.0,0.0
Cc72_00000268-RA,12.6286,16.6921,10.4893,0.0,11.2119,31.3045
Cc72_00000267-RA,17.0,13.0,17.0,1.0,7.0,5.0
Cc72_00000278-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000275-RA,1026.0,353.0,1024.0,46.0,8.0,246.0
Cc72_00000276-RA,49.0,55.0,36.0,19.0,6.0,25.0
Cc72_00000277-RA,18.0,10.0,14.0,986.0,344.0,433.0
Cc72_00000279-RA,23.0,13.0,5.0,14.0,15.0,11.0
Cc72_00000281-RA,4084.0,3732.0,2711.0,571.0,1036.0,882.0
Cc72_00000286-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000287-RA,2.0,6.0,4.0,82.0,59.0,27.0
Cc72_00000280-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000283-RA,2504.0,2486.0,2023.0,3959.0,4513.0,4685.0
Cc72_00000282-RA,55.0,11.0,172.0,339.0,92.0,542.0
Cc72_00000284-RA,70.0,82.0,63.0,43.0,78.0,79.0
Cc72_00000285-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000288-RA,134.0,124.0,92.0,55.0,112.0,78.0
Cc72_00000289-RA,0.0,0.0,0.0,0.0,1.91943,0.0
Cc72_00000295-RA,416.0,533.0,380.0,442.0,475.0,415.0
Cc72_00000294-RA,408.0,432.0,256.0,128.0,161.0,247.0
Cc72_00000293-RA,156.0,206.0,137.0,126.0,134.0,131.0
Cc72_00000291-RA,943.0,850.0,763.0,796.0,1043.0,886.0
Cc72_00000292-RA,2983.0,2702.0,2186.0,1823.0,2701.0,1747.0
Cc72_00000290-RA,58.0,42.0,30.0,11.0,2.0,19.0
Cc72_00000296-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000297-RA,0.0,0.0,0.0,200.0,1501.0,3.0
Cc72_00000301-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000300-RA,40.0,30.0,47.0,14.0,11.0,16.0
Cc72_00000298-RA,0.0,0.0,0.0,9.0,1.0,0.0
Cc72_00000299-RA,23.0288,27.0,17.0,7.01929,7.0,21.0
Cc72_00000303-RA,0.0,2.0,0.0,0.0,1.0,0.0
Cc72_00000305-RA,1145.0,919.0,831.0,2025.0,3118.0,1516.0
Cc72_00000306-RA,30.0,160.0,54.0,75.0,238.0,192.0
Cc72_00000302-RA,6.0,10.0,3.0,6.0,4.0,6.0
Cc72_00000311-RA,0.0,2.0,0.0,0.5,2.5,0.0
Cc72_00000307-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000304-RA,1454.0,1182.0,1289.0,1155.0,1933.0,1674.0
Cc72_00000308-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000309-RA,642.0,609.0,564.0,428.0,790.0,484.0
Cc72_00000310-RA,232.0,241.0,220.0,102.0,119.0,133.0
Cc72_00000316-RA,9.0,11.0,3.0,0.0,0.0,0.0
Cc72_00000312-RA,0.0,0.0,0.0,0.5,2.5,1.0
Cc72_00000319-RA,540.0,342.0,456.0,395.0,435.0,402.0
Cc72_00000313-RA,27.0,26.0,20.0,0.0,0.0,7.0
Cc72_00000314-RA,702.0,479.0,535.0,641.0,637.0,800.0
Cc72_00000317-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000320-RA,430.0,475.0,425.0,309.618,182.0,403.0
Cc72_00000318-RA,24.0,11.0,21.0,5.0,7.0,31.0
Cc72_00000315-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000323-RA,194.09,84.0,162.0,74.8039,56.0,97.0
Cc72_00000326-RA,264.0,278.0,271.0,108.0,178.0,186.0
Cc72_00000322-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000328-RA,1918.0,1731.0,1550.0,670.0,1088.0,1599.0
Cc72_00000327-RA,2902.36,2810.24,2592.8,2860.48,2383.45,3018.56
Cc72_00000324-RA,5.91023,0.0,0.0,2.19608,0.0,0.0
Cc72_00000325-RA,704.0,573.0,623.0,341.0,472.0,483.0
Cc72_00000321-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000331-RA,498.0,650.0,304.0,60.0,55.0,162.0
Cc72_00000329-RA,231.0,227.0,185.0,169.0,100.0,249.0
Cc72_00000333-RA,65.0,127.0,67.0,52.0,99.0,64.0
Cc72_00000330-RA,200.0,190.0,186.0,124.0,171.0,161.0
Cc72_00000332-RA,7.0,8.0,1.0,0.0,0.0,0.0
Cc72_00000339-RA,235.0,198.0,190.0,81.0,130.0,135.0
Cc72_00000338-RA,1843.0,1561.0,1640.0,1158.0,1122.0,1425.0
Cc72_00000336-RA,4152.0,4000.0,3666.0,3356.0,4378.0,3504.0
Cc72_00000337-RA,1034.0,1025.0,915.0,91.0,37.0,230.0
Cc72_00000340-RA,342.0,355.0,399.0,183.0,229.0,268.0
Cc72_00000334-RA,820.0,659.0,580.0,659.0,665.0,783.0
Cc72_00000335-RA,2195.0,1778.0,1807.0,1168.0,1159.0,1701.0
Cc72_00000341-RA,2198.0,1885.0,1680.0,1412.0,1518.0,1409.0
Cc72_00000343-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000342-RA,32.0,37.0,20.0,10.0,14.0,16.0
Cc72_00000347-RA,23.0,9.0,8.0,16.0,8.0,11.0
Cc72_00000345-RA,10042.0,9850.0,8233.0,6476.0,9879.0,8601.0
Cc72_00000344-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000346-RA,6.0,7.0,9.0,23.0,21.0,20.0
Cc72_00000348-RA,89.0,108.0,177.0,34.0,50.0,69.0
Cc72_00000350-RA,532.0,975.0,818.0,394.0,85.0,555.0
Cc72_00000351-RA,2995.0,4981.0,2238.0,36.0,502.0,287.0
Cc72_00000349-RA,390.0,382.0,344.0,670.0,804.0,679.0
Cc72_00000355-RA,11.0,26.0,13.0,6.0,2.0,5.0
Cc72_00000354-RA,4395.0,4028.0,3586.0,2495.0,3016.0,3171.0
Cc72_00000352-RA,380.0,329.0,266.0,217.0,291.0,166.0
Cc72_00000353-RA,24359.0,21363.0,19082.0,4833.34,6535.0,6767.0
Cc72_00000362-RA,789.987,580.802,737.765,482.658,528.404,498.81
Cc72_00000356-RA,1165.0,766.0,951.0,572.0,722.0,1151.0
Cc72_00000361-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000366-RA,361.0,297.0,239.0,267.0,265.0,273.0
Cc72_00000360-RA,336.0,334.0,294.0,49.0,69.0,43.0
Cc72_00000364-RA,663.0,457.0,550.0,735.0,795.926,666.0
Cc72_00000367-RA,34.0,48.0,10.0,0.0,0.0,0.0
Cc72_00000365-RA,18.0142,12.0,12.0,17.0226,15.0,18.0
Cc72_00000357-RA,204.0,273.0,196.0,152.0,180.0,174.0
Cc72_00000358-RA,223.0,174.0,146.0,138.0,210.0,172.0
Cc72_00000359-RA,0.0,0.0,3.0,0.0,0.0,0.0
Cc72_00000363-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000374-RA,0.0,0.0,0.0,10.448,13.0691,8.2738
Cc72_00000370-RA,102.0,147.087,126.0,148.0,126.0,221.0
Cc72_00000368-RA,871.013,626.198,756.235,472.342,731.596,602.19
Cc72_00000377-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000371-RA,236.292,248.0,201.0,219.2,244.434,269.339
Cc72_00000373-RA,834.284,943.639,800.0,1272.8,1077.18,1429.76
Cc72_00000376-RA,72.0,116.188,118.0,279.0,202.25,211.396
Cc72_00000369-RA,390.625,250.448,276.189,187.552,151.931,295.574
Cc72_00000372-RA,449.0,403.913,457.0,436.0,283.0,552.0
Cc72_00000375-RA,50.0,53.0,35.0,94.0,69.0,57.0
Cc72_00000378-RA,1786.94,1447.0,1271.0,1645.0,2960.0,2088.0
Cc72_00000383-RA,9.25391,20.5638,13.4734,9.10584,6.86633,16.2418
Cc72_00000385-RA,9.25391,20.5638,13.4734,9.10584,6.86633,16.2418
Cc72_00000382-RA,23.7374,17.1704,15.075,17.9684,16.3547,22.9043
Cc72_00000386-RA,23.7374,17.1704,15.075,17.9684,16.3547,22.9043
Cc72_00000384-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000387-RA,1.0,10.0,10.0,8.20091,7.0,6.0
Cc72_00000380-RA,9.45632,0.0,0.0,0.0,0.0,0.0
Cc72_00000379-RA,264.061,257.0,255.851,360.944,314.0,395.0
Cc72_00000389-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000381-RA,17.0,15.0,12.0,66.0,27.0,28.0
Cc72_00000388-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000405-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000406-RA,4.0,3.0,0.0,2.0,0.0,3.0
Cc72_00000410-RA,140.0,98.0,62.0,8.0,15.0,31.0
Cc72_00000403-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000393-RA,2.0,0.0,0.0,0.0,5.0,5.0
Cc72_00000404-RA,0.0,0.0,0.0,2.0,1.0,0.0
Cc72_00000392-RA,0.0,0.0,0.0,1.0,0.0,0.0
Cc72_00000391-RA,965.0,1048.0,910.0,719.0,625.0,838.295
Cc72_00000394-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000397-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000390-RA,1402.0,1084.0,1075.0,1179.0,1562.0,1571.0
Cc72_00000409-RA,4.0,8.0,2.0,1.0,2.0,2.0
Cc72_00000398-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000408-RA,75.0,77.0,17.0,30.0,15.0,39.0
Cc72_00000399-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000402-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000396-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000407-RA,160.0,195.0,116.0,72.0,69.0,44.0
Cc72_00000401-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000400-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000395-RA,0.0,0.0,0.0,0.0,0.0,1.0
Cc72_00000411-RA,285.547,283.063,237.04,197.743,231.561,281.133
Cc72_00000412-RA,4873.45,4224.94,3472.96,4547.26,7290.44,4327.87
Cc72_00000416-RA,2035.96,1649.84,1539.97,2871.0,3185.0,2965.99
Cc72_00000418-RA,487.0,361.0,267.0,266.0,349.0,272.0
Cc72_00000419-RA,610.991,530.0,567.0,882.0,765.0,875.977
Cc72_00000413-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000420-RA,666.0,597.0,669.0,744.0,579.0,747.0
Cc72_00000421-RA,1.0,0.0,4.0,0.0,1.0,1.0
Cc72_00000414-RA,53.0,46.0,18.0,64.0,29.0,126.0
Cc72_00000417-RA,258.0,328.0,209.0,92.0,121.0,112.0
Cc72_00000415-RA,14.0,11.0,2.0,4.0,2.0,12.0
Cc72_00000423-RA,819.0,591.0,667.0,535.0,495.0,708.0
Cc72_00000425-RA,0.0,0.0,1.0,0.0,0.0,0.0
Cc72_00000427-RA,13.0,5.0,10.0,21.0,12.0,23.0
Cc72_00000426-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000422-RA,56.0,35.0,46.0,10.0,13.0,12.0
Cc72_00000424-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000430-RA,4.0,3.0,7.0,4.0,0.0,0.0
Cc72_00000429-RA,1075.08,1185.42,895.953,217.009,366.614,332.088
Cc72_00000428-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000431-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000432-RA,403.0,438.0,382.0,419.0,403.0,483.0
Cc72_00000433-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000437-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000434-RA,1231.0,1208.0,1033.0,588.0,491.0,678.0
Cc72_00000436-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000435-RA,1.0,0.0,1.0,0.0,0.0,0.0
Cc72_00000438-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000439-RA,1.0,0.0,0.0,2.0,0.0,3.0
Cc72_00000440-RA,0.0,0.0,0.0,0.0,0.0,0.0
Cc72_00000441-RA,98.0,181.0,63.0,3.0,6.0,19.0
Cc72_00000444-RA,98.0,58.0,38.0,41.0,13.0,23.0
Cc72_00000442-RA,6.0,4.0,1.0,0.0,8.0,0.0
