Name,Spearman
Cc72_00011684-RA,
Cc72_00011691-RA,-0.866921447
Cc72_00011686-RA,-0.428571429
Cc72_00011689-RA,-0.571428571
Cc72_00011688-RA,-0.107142857
Cc72_00011690-RA,
Cc72_00011687-RA,0.678571429
Cc72_00011692-RA,-0.75
Cc72_00011694-RA,0
Cc72_00011695-RA,-0.821428571
Cc72_00011693-RA,-0.285714286
Cc72_00011700-RA,-0.285714286
Cc72_00011698-RA,0.357142857
Cc72_00011699-RA,0.512271764
Cc72_00011696-RA,
Cc72_00011697-RA,-0.906326967
Cc72_00011707-RA,-0.778311782
Cc72_00011704-RA,-0.642857143
Cc72_00011705-RA,-0.714285714
Cc72_00011702-RA,-0.821428571
Cc72_00011708-RA,-0.702731221
Cc72_00011701-RA,-0.801783726
Cc72_00011713-RA,-0.178571429
Cc72_00011703-RA,0.142857143
Cc72_00011711-RA,0
Cc72_00011706-RA,0.815374248
Cc72_00011709-RA,
Cc72_00011710-RA,
Cc72_00011712-RA,
Cc72_00011715-RA,
Cc72_00011719-RA,-0.428571429
Cc72_00011718-RA,-0.214285714
Cc72_00011716-RA,
Cc72_00011717-RA,
Cc72_00011714-RA,-0.5
Cc72_00011721-RA,-0.75
Cc72_00011720-RA,-0.757240185
Cc72_00011724-RA,-0.757240185
Cc72_00011722-RA,-0.756787469
Cc72_00011726-RA,-0.774806218
Cc72_00011725-RA,-0.222717702
Cc72_00011723-RA,-0.607142857
Cc72_00011728-RA,0.374352443
Cc72_00011729-RA,
Cc72_00011730-RA,0.785714286
Cc72_00011727-RA,
Cc72_00011732-RA,
Cc72_00011731-RA,
Cc72_00011733-RA,-0.214285714
Cc72_00011735-RA,-0.107142857
Cc72_00011734-RA,-0.204124145
Cc72_00011737-RA,-0.785714286
Cc72_00011736-RA,0.071428571
Cc72_00011741-RA,-0.612372436
Cc72_00011743-RA,0.107142857
Cc72_00011742-RA,
Cc72_00011740-RA,-0.801783726
Cc72_00011739-RA,-0.142857143
Cc72_00011738-RA,0.321428571
Cc72_00011744-RA,0.035714286
Cc72_00011745-RA,0.357142857
Cc72_00011746-RA,-0.821428571
Cc72_00011749-RA,
Cc72_00011750-RA,
Cc72_00011748-RA,-0.522543728
Cc72_00011751-RA,
Cc72_00011747-RA,-0.612372436
Cc72_00011753-RA,0.321428571
Cc72_00011754-RA,0.035714286
Cc72_00011755-RA,-0.357142857
Cc72_00011752-RA,0.648674973
Cc72_00011757-RA,-0.630061919
Cc72_00011756-RA,-0.75
Cc72_00011758-RA,0.535714286
Cc72_00011759-RA,
Cc72_00011761-RA,-0.756787469
Cc72_00011762-RA,
Cc72_00011760-RA,
Cc72_00011763-RA,
Cc72_00011764-RA,
Cc72_00011768-RA,0.892857143
Cc72_00011765-RA,0.678571429
Cc72_00011767-RA,
Cc72_00011766-RA,-0.204124145
Cc72_00011770-RA,
Cc72_00011769-RA,-0.75
Cc72_00011771-RA,-0.926561646
Cc72_00011772-RA,0.035714286
Cc72_00011777-RA,
Cc72_00011773-RA,
Cc72_00011778-RA,
Cc72_00011774-RA,-0.612372436
Cc72_00011775-RA,
Cc72_00011776-RA,-0.801783726
Cc72_00011779-RA,-0.642857143
Cc72_00011780-RA,
Cc72_00011781-RA,0.678571429
Cc72_00011782-RA,0.204124145
Cc72_00011786-RA,0.571428571
Cc72_00011783-RA,0.642857143
Cc72_00011787-RA,0.392857143
Cc72_00011788-RA,-0.757240185
Cc72_00011784-RA,-0.25
Cc72_00011785-RA,
Cc72_00011790-RA,
Cc72_00011789-RA,
Cc72_00011793-RA,-0.25
Cc72_00011794-RA,
Cc72_00011791-RA,0.40824829
Cc72_00011797-RA,0.107142857
Cc72_00011795-RA,
Cc72_00011796-RA,
Cc72_00011792-RA,-0.04454354
Cc72_00011798-RA,-0.357142857
Cc72_00011801-RA,0.678571429
Cc72_00011799-RA,
Cc72_00011800-RA,
Cc72_00011802-RA,-0.107142857
Cc72_00011805-RA,-0.821428571
Cc72_00011807-RA,-0.035714286
Cc72_00011804-RA,-0.714285714
Cc72_00011806-RA,
Cc72_00011803-RA,-0.40824829
Cc72_00011808-RA,
Cc72_00011809-RA,
Cc72_00011810-RA,
Cc72_00011812-RA,
Cc72_00011811-RA,
Cc72_00011819-RA,-0.535714286
Cc72_00011813-RA,
Cc72_00011815-RA,
Cc72_00011814-RA,
Cc72_00011816-RA,-0.801783726
Cc72_00011817-RA,-0.821428571
Cc72_00011818-RA,
Cc72_00011828-RA,0.821428571
Cc72_00011823-RA,0.142857143
Cc72_00011820-RA,0.678571429
Cc72_00011824-RA,-0.607142857
Cc72_00011826-RA,-0.204124145
Cc72_00011829-RA,
Cc72_00011822-RA,0.928571429
Cc72_00011821-RA,-0.214285714
Cc72_00011825-RA,
Cc72_00011827-RA,0.400891863
Cc72_00011831-RA,0.607142857
Cc72_00011830-RA,-0.906326967
Cc72_00011834-RA,
Cc72_00011832-RA,
Cc72_00011835-RA,
Cc72_00011833-RA,-0.571428571
Cc72_00011836-RA,
Cc72_00011837-RA,
Cc72_00011838-RA,-0.821428571
Cc72_00011840-RA,-0.428571429
Cc72_00011841-RA,
Cc72_00011839-RA,-0.95499371
Cc72_00011843-RA,0.394055203
Cc72_00011844-RA,
Cc72_00011842-RA,-0.709299366
Cc72_00011845-RA,-0.222717702
Cc72_00011848-RA,-0.612372436
Cc72_00011847-RA,0.204124145
Cc72_00011846-RA,
Cc72_00011849-RA,-0.906326967
Cc72_00011854-RA,
Cc72_00011851-RA,-0.821428571
Cc72_00011852-RA,
Cc72_00011850-RA,-0.678571429
Cc72_00011853-RA,-0.204124145
Cc72_00011856-RA,
Cc72_00011855-RA,0.374352443
Cc72_00011860-RA,-0.142857143
Cc72_00011859-RA,-0.592999453
Cc72_00011857-RA,
Cc72_00011858-RA,
Cc72_00011861-RA,
Cc72_00011862-RA,
Cc72_00011864-RA,-0.612372436
Cc72_00011863-RA,-0.256135882
Cc72_00011865-RA,-0.785714286
Cc72_00011866-RA,-0.684712472
Cc72_00011868-RA,0.571428571
Cc72_00011867-RA,-0.107142857
Cc72_00011869-RA,0.107142857
Cc72_00011873-RA,-0.360374985
Cc72_00011870-RA,-0.321428571
Cc72_00011872-RA,
Cc72_00011871-RA,0.357142857
Cc72_00011875-RA,-0.071428571
Cc72_00011874-RA,0.857142857
Cc72_00011877-RA,0.821428571
Cc72_00011879-RA,0.75
Cc72_00011880-RA,0.607142857
Cc72_00011881-RA,-0.107142857
Cc72_00011876-RA,
Cc72_00011878-RA,0.392857143
Cc72_00011884-RA,-0.321428571
Cc72_00011883-RA,-0.857142857
Cc72_00011882-RA,-0.785714286
Cc72_00011885-RA,-0.5
Cc72_00011886-RA,
Cc72_00011887-RA,0
Cc72_00011888-RA,-0.428571429
Cc72_00011890-RA,
Cc72_00011889-RA,-0.756787469
Cc72_00011894-RA,0.142857143
Cc72_00011891-RA,-0.785714286
Cc72_00011893-RA,
Cc72_00011892-RA,
Cc72_00011895-RA,-0.778311782
Cc72_00011896-RA,
Cc72_00011897-RA,0.785714286
Cc72_00011899-RA,0.178571429
Cc72_00011903-RA,-0.926561646
Cc72_00011901-RA,0.25
Cc72_00011902-RA,0.108112496
Cc72_00011898-RA,-0.612372436
Cc72_00011900-RA,-0.612372436
Cc72_00011904-RA,-0.035714286
Cc72_00011906-RA,-0.714285714
Cc72_00011905-RA,
Cc72_00011909-RA,-0.667124385
Cc72_00011912-RA,0.142857143
Cc72_00011907-RA,-0.428571429
Cc72_00011908-RA,0.071428571
Cc72_00011910-RA,0.204124145
Cc72_00011911-RA,0.612372436
Cc72_00011914-RA,-0.285714286
Cc72_00011913-RA,-0.214285714
Cc72_00011919-RA,-0.288299988
Cc72_00011917-RA,-0.857142857
Cc72_00011916-RA,
Cc72_00011915-RA,0.857142857
Cc72_00011918-RA,
Cc72_00011920-RA,-0.428571429
Cc72_00011921-RA,0.392857143
Cc72_00011927-RA,-0.180187493
Cc72_00011923-RA,
Cc72_00011922-RA,
Cc72_00011925-RA,-0.285714286
Cc72_00011928-RA,-0.107142857
Cc72_00011924-RA,0.571428571
Cc72_00011929-RA,-0.678571429
Cc72_00011931-RA,0.857142857
Cc72_00011930-RA,0.214285714
Cc72_00011926-RA,0.267261242
Cc72_00011932-RA,-0.642857143
Cc72_00011934-RA,
Cc72_00011935-RA,
Cc72_00011933-RA,-0.612372436
Cc72_00011937-RA,0.321428571
Cc72_00011936-RA,-0.892857143
Cc72_00011938-RA,-0.612372436
Cc72_00011943-RA,-0.392857143
Cc72_00011939-RA,-0.741249317
Cc72_00011941-RA,0.214285714
Cc72_00011940-RA,0.642857143
Cc72_00011945-RA,-0.714285714
Cc72_00011942-RA,-0.714285714
Cc72_00011944-RA,-0.892857143
Cc72_00011946-RA,
Cc72_00011947-RA,-0.610785565
Cc72_00011950-RA,-0.035714286
Cc72_00011948-RA,-0.75
Cc72_00011949-RA,-0.321428571
Cc72_00011952-RA,0.668153105
Cc72_00011953-RA,-0.630061919
Cc72_00011951-RA,-0.428571429
Cc72_00011954-RA,0.729002126
Cc72_00011955-RA,-0.142857143
Cc72_00011956-RA,0.198206242
Cc72_00011958-RA,-0.315244162
Cc72_00011959-RA,-0.866921447
Cc72_00011960-RA,-0.392857143
Cc72_00011957-RA,-0.5
Cc72_00011962-RA,-0.704186851
Cc72_00011964-RA,-0.288299988
Cc72_00011966-RA,-0.148249863
Cc72_00011961-RA,-0.433460723
Cc72_00011967-RA,
Cc72_00011963-RA,-0.612372436
Cc72_00011965-RA,0.357142857
Cc72_00011969-RA,-0.342356236
Cc72_00011970-RA,0.785714286
Cc72_00011968-RA,
Cc72_00011972-RA,0.821428571
Cc72_00011971-RA,-0.357142857
Cc72_00011973-RA,0.464285714
Cc72_00011975-RA,0.142857143
Cc72_00011974-RA,0.078811041
Cc72_00011976-RA,
Cc72_00011977-RA,0.035714286
Cc72_00011980-RA,-0.357142857
Cc72_00011978-RA,
Cc72_00011979-RA,
Cc72_00011981-RA,0.785714286
Cc72_00011987-RA,-0.642857143
Cc72_00011984-RA,0.374352443
Cc72_00011985-RA,
Cc72_00011986-RA,-0.821428571
Cc72_00011982-RA,0.44474959
Cc72_00011983-RA,0.142857143
Cc72_00011991-RA,
Cc72_00011992-RA,
Cc72_00011990-RA,
Cc72_00011988-RA,
Cc72_00011989-RA,
Cc72_00011994-RA,-0.256135882
Cc72_00011993-RA,
Cc72_00011995-RA,
Cc72_00011996-RA,-0.285714286
Cc72_00011998-RA,-0.612372436
Cc72_00011997-RA,-0.801783726
Cc72_00012000-RA,-0.285714286
Cc72_00011999-RA,
Cc72_00012004-RA,-0.464285714
Cc72_00012002-RA,-0.107142857
Cc72_00012001-RA,-0.464285714
Cc72_00012003-RA,0.107142857
Cc72_00012006-RA,0.357142857
Cc72_00012008-RA,0.071428571
Cc72_00012007-RA,-0.481812056
Cc72_00012005-RA,-0.5
Cc72_00012010-RA,-0.25
Cc72_00012013-RA,0.607142857
Cc72_00012012-RA,0.714285714
Cc72_00012014-RA,-0.774806218
Cc72_00012011-RA,
Cc72_00012009-RA,-0.534522484
Cc72_00012016-RA,-0.612372436
Cc72_00012017-RA,
Cc72_00012018-RA,-0.964285714
Cc72_00012015-RA,
Cc72_00012020-RA,
Cc72_00012021-RA,-0.612372436
Cc72_00012019-RA,
Cc72_00012022-RA,
Cc72_00012023-RA,
Cc72_00012024-RA,
Cc72_00012026-RA,
Cc72_00012025-RA,
Cc72_00012027-RA,-0.801783726
Cc72_00012028-RA,
Cc72_00012029-RA,
Cc72_00012030-RA,
Cc72_00012031-RA,-0.756787469
Cc72_00012033-RA,
Cc72_00012032-RA,0.157622081
Cc72_00012035-RA,0.928571429
Cc72_00012034-RA,-0.142857143
Cc72_00012038-RA,-0.433460723
Cc72_00012037-RA,0.714285714
Cc72_00012036-RA,
Cc72_00012039-RA,0
Cc72_00012041-RA,-0.642857143
Cc72_00012040-RA,-0.612372436
Cc72_00012045-RA,-0.667124385
Cc72_00012043-RA,0.5
Cc72_00012042-RA,0.714285714
Cc72_00012044-RA,-0.900937463
Cc72_00012047-RA,-0.714285714
Cc72_00012049-RA,-0.612372436
Cc72_00012046-RA,
Cc72_00012048-RA,
Cc72_00012050-RA,
Cc72_00012051-RA,
Cc72_00012054-RA,-0.678571429
Cc72_00012052-RA,-0.400891863
Cc72_00012053-RA,
Cc72_00012055-RA,
Cc72_00012057-RA,0.035714286
Cc72_00012064-RA,0.668153105
Cc72_00012062-RA,0.428571429
Cc72_00012058-RA,-0.821428571
Cc72_00012061-RA,0.857142857
Cc72_00012059-RA,0.392857143
Cc72_00012056-RA,
Cc72_00012063-RA,-0.25
Cc72_00012065-RA,-0.738768719
Cc72_00012060-RA,0.214285714
Cc72_00012066-RA,
Cc72_00012070-RA,
Cc72_00012068-RA,-0.678571429
Cc72_00012067-RA,-0.535714286
Cc72_00012069-RA,-0.142857143
Cc72_00012071-RA,-0.612637475
Cc72_00012073-RA,-0.357142857
Cc72_00012074-RA,0.892857143
Cc72_00012075-RA,-0.964285714
Cc72_00012072-RA,-0.928571429
Cc72_00012076-RA,0.571428571
Cc72_00012079-RA,-0.612372436
Cc72_00012078-RA,
Cc72_00012077-RA,
Cc72_00012080-RA,-0.01970276
Cc72_00012082-RA,-0.157622081
Cc72_00012081-RA,-0.285714286
Cc72_00012084-RA,0.392857143
Cc72_00012083-RA,-0.612372436
Cc72_00012087-RA,-0.788110406
Cc72_00012085-RA,
Cc72_00012086-RA,-0.035714286
Cc72_00012089-RA,0.612372436
Cc72_00012088-RA,-0.866921447
Cc72_00012090-RA,0
Cc72_00012091-RA,0.642857143
Cc72_00012092-RA,
Cc72_00012093-RA,0.5
Cc72_00012094-RA,
Cc72_00012095-RA,-0.40824829
Cc72_00012099-RA,-0.571428571
Cc72_00012098-RA,
Cc72_00012096-RA,-0.714285714
Cc72_00012100-RA,-0.142857143
Cc72_00012097-RA,-0.714285714
Cc72_00012101-RA,-0.892857143
Cc72_00012102-RA,-0.821428571
Cc72_00012103-RA,
Cc72_00012109-RA,-0.612372436
Cc72_00012104-RA,0.178571429
Cc72_00012107-RA,-0.142857143
Cc72_00012105-RA,-0.107142857
Cc72_00012111-RA,-0.892857143
Cc72_00012106-RA,0.714285714
Cc72_00012108-RA,-0.296499727
Cc72_00012110-RA,
Cc72_00012115-RA,-0.204124145
Cc72_00012113-RA,0.630061919
Cc72_00012112-RA,
Cc72_00012114-RA,
Cc72_00012118-RA,-0.75
Cc72_00012116-RA,0.089087081
Cc72_00012117-RA,-0.75
Cc72_00012120-RA,0.571428571
Cc72_00012119-RA,-0.107142857
Cc72_00012121-RA,
Cc72_00012123-RA,
Cc72_00012122-RA,-0.788110406
Cc72_00012126-RA,
Cc72_00012125-RA,-0.25226249
Cc72_00012124-RA,
Cc72_00012132-RA,
Cc72_00012130-RA,
Cc72_00012133-RA,
Cc72_00012131-RA,
Cc72_00012134-RA,-0.40824829
Cc72_00012128-RA,-0.534522484
Cc72_00012129-RA,0.892857143
Cc72_00012127-RA,0.612372436
Cc72_00012135-RA,-0.612372436
Cc72_00012138-RA,-0.259437261
Cc72_00012139-RA,-0.75
Cc72_00012136-RA,-0.078811041
Cc72_00012137-RA,
Cc72_00012141-RA,
Cc72_00012142-RA,-0.612372436
Cc72_00012140-RA,0.666693722
Cc72_00012147-RA,-0.928571429
Cc72_00012143-RA,-0.357142857
Cc72_00012146-RA,-0.321428571
Cc72_00012145-RA,
Cc72_00012148-RA,0.321428571
Cc72_00012144-RA,
Cc72_00012149-RA,0.607142857
Cc72_00012151-RA,-0.774806218
Cc72_00012150-RA,-0.40824829
Cc72_00012158-RA,-0.535714286
Cc72_00012154-RA,
Cc72_00012157-RA,-0.785714286
Cc72_00012155-RA,0.571428571
Cc72_00012156-RA,-0.75
Cc72_00012153-RA,
Cc72_00012152-RA,
Cc72_00012160-RA,-0.815374248
Cc72_00012159-RA,-0.428571429
Cc72_00012163-RA,-0.757240185
Cc72_00012162-RA,-0.071428571
Cc72_00012161-RA,0.035714286
Cc72_00012164-RA,-0.801783726
Cc72_00012165-RA,-0.25
Cc72_00012166-RA,0.428571429
Cc72_00012167-RA,-0.40824829
Cc72_00012169-RA,-0.846881215
Cc72_00012168-RA,-0.392857143
Cc72_00012170-RA,0.25
Cc72_00012171-RA,0.407687124
Cc72_00012172-RA,
Cc72_00012174-RA,
Cc72_00012173-RA,-0.40824829
Cc72_00012176-RA,
Cc72_00012175-RA,
Cc72_00012177-RA,
Cc72_00012178-RA,
Cc72_00012180-RA,
Cc72_00012179-RA,-0.492569004
Cc72_00012181-RA,
Cc72_00012182-RA,-0.642857143
Cc72_00012183-RA,
Cc72_00012184-RA,0.204124145
Cc72_00012186-RA,-0.204124145
Cc72_00012185-RA,
Cc72_00012187-RA,
Cc72_00012192-RA,-0.785714286
Cc72_00012193-RA,-0.612372436
Cc72_00012188-RA,
Cc72_00012190-RA,
Cc72_00012189-RA,
Cc72_00012191-RA,
Cc72_00012197-RA,0.178571429
Cc72_00012198-RA,-0.668153105
Cc72_00012195-RA,-0.071428571
Cc72_00012199-RA,0.40824829
Cc72_00012194-RA,-0.892857143
Cc72_00012196-RA,
Cc72_00012202-RA,0
Cc72_00012203-RA,-0.801783726
Cc72_00012200-RA,-0.757240185
Cc72_00012201-RA,
Cc72_00012205-RA,0.579066024
Cc72_00012204-RA,
Cc72_00012206-RA,
Cc72_00012209-RA,
Cc72_00012207-RA,
Cc72_00012210-RA,-0.489978944
Cc72_00012208-RA,
Cc72_00012211-RA,
Cc72_00012213-RA,-0.612372436
Cc72_00012214-RA,
Cc72_00012212-RA,-0.612372436
Cc72_00012215-RA,-0.40824829
Cc72_00012220-RA,-0.071428571
Cc72_00012217-RA,0.178571429
Cc72_00012219-RA,0.464285714
Cc72_00012216-RA,0
Cc72_00012218-RA,-0.392857143
Cc72_00012221-RA,-0.714285714
Cc72_00012223-RA,-0.801783726
Cc72_00012222-RA,
Cc72_00012224-RA,
Cc72_00012225-RA,
Cc72_00012226-RA,-0.142857143
Cc72_00012229-RA,0.678571429
Cc72_00012227-RA,-0.807813166
Cc72_00012235-RA,-0.392857143
Cc72_00012230-RA,-0.612372436
Cc72_00012233-RA,-0.866921447
Cc72_00012234-RA,0.642857143
Cc72_00012232-RA,-0.035714286
Cc72_00012228-RA,0.785714286
Cc72_00012231-RA,
Cc72_00012236-RA,0.071428571
Cc72_00012238-RA,-0.107142857
Cc72_00012237-RA,-0.678571429
Cc72_00012241-RA,-0.785714286
Cc72_00012242-RA,0.714285714
Cc72_00012240-RA,-0.540562478
Cc72_00012239-RA,0.857142857
Cc72_00012245-RA,-0.107142857
Cc72_00012243-RA,0.75
Cc72_00012244-RA,-0.464285714
Cc72_00012246-RA,
Cc72_00012248-RA,-0.75
Cc72_00012247-RA,
Cc72_00012253-RA,-0.453163484
Cc72_00012249-RA,-0.612372436
Cc72_00012252-RA,
Cc72_00012250-RA,-0.714285714
Cc72_00012251-RA,0.098513801
Cc72_00012257-RA,-0.204124145
Cc72_00012256-RA,
Cc72_00012254-RA,0.729002126
Cc72_00012255-RA,-0.788110406
Cc72_00012259-RA,-0.512271764
Cc72_00012260-RA,-0.612372436
Cc72_00012258-RA,-0.785714286
Cc72_00012261-RA,0.216730362
Cc72_00012262-RA,
Cc72_00012263-RA,-0.612372436
Cc72_00012264-RA,-0.204124145
Cc72_00012266-RA,0.678571429
Cc72_00012265-RA,-0.142857143
Cc72_00012268-RA,-0.778311782
Cc72_00012267-RA,-0.468487481
Cc72_00012269-RA,0.464285714
Cc72_00012271-RA,-0.148249863
Cc72_00012273-RA,-0.222717702
Cc72_00012272-RA,-0.089087081
Cc72_00012270-RA,
Cc72_00012280-RA,-0.5
Cc72_00012281-RA,-0.464285714
Cc72_00012276-RA,-0.5
Cc72_00012278-RA,0.428571429
Cc72_00012277-RA,0.678571429
Cc72_00012274-RA,-0.821428571
Cc72_00012275-RA,-0.107142857
Cc72_00012279-RA,0.5
Cc72_00012285-RA,0.267261242
Cc72_00012283-RA,0
Cc72_00012282-RA,
Cc72_00012292-RA,-0.75
Cc72_00012286-RA,-0.356348323
Cc72_00012290-RA,-0.785714286
Cc72_00012288-RA,0.571428571
Cc72_00012289-RA,-0.25
Cc72_00012291-RA,-0.607142857
Cc72_00012287-RA,
Cc72_00012284-RA,
Cc72_00012294-RA,0.75
Cc72_00012298-RA,
Cc72_00012295-RA,-0.714285714
Cc72_00012293-RA,-0.778311782
Cc72_00012296-RA,0.01970276
Cc72_00012299-RA,
Cc72_00012297-RA,0.579066024
Cc72_00012300-RA,-0.612637475
Cc72_00012302-RA,-0.612372436
Cc72_00012301-RA,
Cc72_00012304-RA,
Cc72_00012305-RA,
Cc72_00012306-RA,
Cc72_00012307-RA,
Cc72_00012303-RA,-0.714285714
Cc72_00012309-RA,-0.928571429
Cc72_00012308-RA,
Cc72_00012310-RA,
Cc72_00012311-RA,
Cc72_00012312-RA,-0.267261242
Cc72_00012313-RA,
Cc72_00012314-RA,
Cc72_00012315-RA,
Cc72_00012320-RA,
Cc72_00012316-RA,
Cc72_00012318-RA,0.785714286
Cc72_00012319-RA,-0.078811041
Cc72_00012317-RA,0.142857143
Cc72_00012322-RA,
Cc72_00012323-RA,-0.612372436
Cc72_00012321-RA,-0.204124145
Cc72_00012324-RA,-0.757240185
Cc72_00012326-RA,
Cc72_00012325-RA,
Cc72_00012327-RA,
Cc72_00012329-RA,
Cc72_00012331-RA,
Cc72_00012328-RA,
Cc72_00012330-RA,
Cc72_00012334-RA,
Cc72_00012333-RA,0.133630621
Cc72_00012337-RA,
Cc72_00012338-RA,
Cc72_00012332-RA,0.612372436
Cc72_00012335-RA,
Cc72_00012339-RA,
Cc72_00012336-RA,
Cc72_00012345-RA,-0.321428571
Cc72_00012343-RA,-0.464285714
Cc72_00012340-RA,-0.785714286
Cc72_00012346-RA,
Cc72_00012347-RA,0.741249317
Cc72_00012348-RA,0.392857143
Cc72_00012344-RA,
Cc72_00012350-RA,-0.579066024
Cc72_00012341-RA,-0.357142857
Cc72_00012342-RA,0.178571429
Cc72_00012349-RA,-0.642857143
Cc72_00012352-RA,
Cc72_00012351-RA,0.392857143
Cc72_00012353-RA,
Cc72_00012357-RA,-0.071428571
Cc72_00012355-RA,-0.5
Cc72_00012354-RA,0.035714286
Cc72_00012356-RA,0.75
Cc72_00012358-RA,-0.72074997
Cc72_00012360-RA,-0.857142857
Cc72_00012359-RA,0.321428571
Cc72_00012363-RA,
Cc72_00012361-RA,
Cc72_00012362-RA,
Cc72_00012364-RA,-0.612372436
Cc72_00012366-RA,
Cc72_00012370-RA,-0.204124145
Cc72_00012365-RA,-0.464285714
Cc72_00012372-RA,0.222717702
Cc72_00012368-RA,
Cc72_00012373-RA,-0.928571429
Cc72_00012367-RA,0.107142857
Cc72_00012369-RA,
Cc72_00012371-RA,-0.142857143
Cc72_00012377-RA,
Cc72_00012379-RA,
Cc72_00012374-RA,
Cc72_00012376-RA,
Cc72_00012375-RA,
Cc72_00012378-RA,
Cc72_00012382-RA,
Cc72_00012381-RA,
Cc72_00012380-RA,
Cc72_00012383-RA,
Cc72_00012384-RA,-0.571428571
Cc72_00012387-RA,0.807813166
Cc72_00012385-RA,
Cc72_00012388-RA,
Cc72_00012386-RA,-0.453163484
Cc72_00012389-RA,
Cc72_00012390-RA,
Cc72_00012391-RA,
Cc72_00012397-RA,
Cc72_00012396-RA,-0.801783726
Cc72_00012393-RA,
Cc72_00012392-RA,
Cc72_00012395-RA,
Cc72_00012394-RA,
Cc72_00012399-RA,-0.142857143
Cc72_00012398-RA,
Cc72_00012401-RA,
Cc72_00012400-RA,0.222717702
Cc72_00012402-RA,-0.964285714
Cc72_00012405-RA,-0.906326967
Cc72_00012403-RA,0.133630621
Cc72_00012406-RA,
Cc72_00012404-RA,-0.768407646
Cc72_00012408-RA,0.40824829
Cc72_00012409-RA,
Cc72_00012410-RA,
Cc72_00012407-RA,
Cc72_00012413-RA,
Cc72_00012414-RA,-0.571428571
Cc72_00012411-RA,-0.757240185
Cc72_00012412-RA,
Cc72_00012417-RA,-0.142857143
Cc72_00012419-RA,
Cc72_00012418-RA,0.107142857
Cc72_00012415-RA,0
Cc72_00012416-RA,-0.678571429
Cc72_00012420-RA,-0.197027602
Cc72_00012426-RA,0.142857143
Cc72_00012422-RA,-0.142857143
Cc72_00012423-RA,0.642857143
Cc72_00012425-RA,-0.785714286
Cc72_00012427-RA,0.035714286
Cc72_00012421-RA,0.571428571
Cc72_00012424-RA,
Cc72_00012428-RA,0.785714286
Cc72_00012429-RA,-0.40824829
Cc72_00012434-RA,0.177324841
Cc72_00012430-RA,0.178571429
Cc72_00012432-RA,0.472866244
Cc72_00012431-RA,0.428571429
Cc72_00012435-RA,-0.214285714
Cc72_00012436-RA,0.678571429
Cc72_00012433-RA,-0.107142857
Cc72_00012439-RA,0.392857143
Cc72_00012438-RA,0.607142857
Cc72_00012437-RA,
Cc72_00012440-RA,
Cc72_00012443-RA,0.071428571
Cc72_00012445-RA,-0.378393734
Cc72_00012441-RA,0.714285714
Cc72_00012444-RA,-0.892857143
Cc72_00012442-RA,-0.828862466
Cc72_00012450-RA,0.607142857
Cc72_00012448-RA,-0.288299988
Cc72_00012446-RA,0.25
Cc72_00012447-RA,0.5
Cc72_00012449-RA,-0.035714286
Cc72_00012453-RA,-0.111187397
Cc72_00012452-RA,
Cc72_00012451-RA,
Cc72_00012459-RA,
Cc72_00012461-RA,-0.857142857
Cc72_00012458-RA,-0.801783726
Cc72_00012456-RA,-0.357142857
Cc72_00012454-RA,0.714285714
Cc72_00012455-RA,-0.535714286
Cc72_00012463-RA,-0.535714286
Cc72_00012464-RA,-0.928571429
Cc72_00012466-RA,-0.714285714
Cc72_00012462-RA,0.25
Cc72_00012457-RA,0.464285714
Cc72_00012467-RA,
Cc72_00012460-RA,-0.610785565
Cc72_00012465-RA,0.321428571
Cc72_00012470-RA,-0.204124145
Cc72_00012468-RA,-0.342356236
Cc72_00012469-RA,
Cc72_00012472-RA,-0.757240185
Cc72_00012471-RA,
Cc72_00012474-RA,
Cc72_00012473-RA,
Cc72_00012479-RA,-0.267261242
Cc72_00012478-RA,
Cc72_00012475-RA,
Cc72_00012476-RA,-0.40824829
Cc72_00012477-RA,
Cc72_00012481-RA,
Cc72_00012482-RA,-0.774806218
Cc72_00012480-RA,-0.40824829
Cc72_00012486-RA,-0.612372436
Cc72_00012484-RA,-0.801783726
Cc72_00012485-RA,-0.738768719
Cc72_00012483-RA,-0.801783726
Cc72_00012487-RA,
Cc72_00012488-RA,
Cc72_00012493-RA,0.768407646
Cc72_00012491-RA,-0.612372436
Cc72_00012490-RA,
Cc72_00012492-RA,-0.612372436
Cc72_00012489-RA,-0.612372436
Cc72_00012495-RA,0.035714286
Cc72_00012498-RA,0.357142857
Cc72_00012497-RA,0.142857143
Cc72_00012496-RA,-0.285714286
Cc72_00012494-RA,-0.892857143
Cc72_00012499-RA,-0.785714286
Cc72_00012503-RA,
Cc72_00012504-RA,
Cc72_00012502-RA,-0.714285714
Cc72_00012500-RA,-0.612372436
Cc72_00012501-RA,-0.801783726
Cc72_00012505-RA,0.071428571
Cc72_00012507-RA,-0.321428571
Cc72_00012506-RA,-0.5
Cc72_00012508-RA,-0.892857143
Cc72_00012510-RA,-0.178571429
Cc72_00012511-RA,-0.40824829
Cc72_00012509-RA,
Cc72_00012515-RA,
Cc72_00012516-RA,-0.576599976
Cc72_00012513-RA,
Cc72_00012517-RA,
Cc72_00012512-RA,
Cc72_00012518-RA,
Cc72_00012519-RA,
Cc72_00012514-RA,
Cc72_00012522-RA,0.5
Cc72_00012523-RA,-0.714285714
Cc72_00012520-RA,
Cc72_00012521-RA,
