Name,Pearson
Cc72_00009278-RA,0.300018755
Cc72_00009275-RA,
Cc72_00009276-RA,
Cc72_00009277-RA,
Cc72_00009280-RA,
Cc72_00009281-RA,0.930143786
Cc72_00009282-RA,
Cc72_00009283-RA,0.229414638
Cc72_00009285-RA,0.653249789
Cc72_00009286-RA,0.017957006
Cc72_00009287-RA,
Cc72_00009284-RA,
Cc72_00009289-RA,0.255088924
Cc72_00009288-RA,0.498559416
Cc72_00009290-RA,0.382277834
Cc72_00009291-RA,-0.533264642
Cc72_00009292-RA,0.365965116
Cc72_00009294-RA,-0.632594753
Cc72_00009293-RA,
Cc72_00009295-RA,0.033860731
Cc72_00009297-RA,0.195638098
Cc72_00009299-RA,-0.30779515
Cc72_00009296-RA,0.484231861
Cc72_00009298-RA,-0.036625673
Cc72_00009300-RA,0.002793803
Cc72_00009302-RA,
Cc72_00009301-RA,
Cc72_00009304-RA,
Cc72_00009303-RA,
Cc72_00009309-RA,0.497468807
Cc72_00009308-RA,
Cc72_00009305-RA,-0.753898031
Cc72_00009307-RA,
Cc72_00009306-RA,
Cc72_00009313-RA,0.057771415
Cc72_00009312-RA,
Cc72_00009311-RA,-0.894389399
Cc72_00009314-RA,0.875529717
Cc72_00009310-RA,-0.654494154
Cc72_00009315-RA,
Cc72_00009316-RA,-0.599033487
Cc72_00009317-RA,
Cc72_00009318-RA,0.207071794
Cc72_00009319-RA,
Cc72_00009321-RA,-0.085685602
Cc72_00009322-RA,0.471206755
Cc72_00009320-RA,
Cc72_00009323-RA,-0.707548664
Cc72_00009327-RA,0.087683435
Cc72_00009328-RA,0.419722414
Cc72_00009329-RA,-0.938208432
Cc72_00009324-RA,
Cc72_00009325-RA,
Cc72_00009330-RA,-0.553925577
Cc72_00009326-RA,0.484231861
Cc72_00009332-RA,0.088907325
Cc72_00009333-RA,-0.066027605
Cc72_00009331-RA,
Cc72_00009334-RA,-0.764055569
Cc72_00009335-RA,-0.050183998
Cc72_00009336-RA,
Cc72_00009338-RA,
Cc72_00009337-RA,
Cc72_00009340-RA,-0.844819281
Cc72_00009339-RA,0.063516653
Cc72_00009341-RA,0.265397412
Cc72_00009342-RA,
Cc72_00009343-RA,
Cc72_00009344-RA,-0.763414241
Cc72_00009345-RA,0.432945239
Cc72_00009346-RA,-0.807474834
Cc72_00009348-RA,-0.579961558
Cc72_00009347-RA,
Cc72_00009349-RA,-0.433401759
Cc72_00009350-RA,-0.511138667
Cc72_00009352-RA,
Cc72_00009351-RA,
Cc72_00009353-RA,
Cc72_00009355-RA,-0.213050383
Cc72_00009354-RA,
Cc72_00009357-RA,0.227823004
Cc72_00009358-RA,
Cc72_00009356-RA,
Cc72_00009359-RA,0.629814596
Cc72_00009360-RA,0.398934548
Cc72_00009361-RA,
Cc72_00009362-RA,0.0854395
Cc72_00009363-RA,
Cc72_00009365-RA,
Cc72_00009364-RA,0.252478751
Cc72_00009368-RA,-0.622626152
Cc72_00009367-RA,-0.319557313
Cc72_00009366-RA,
Cc72_00009369-RA,-0.584304749
Cc72_00009376-RA,
Cc72_00009375-RA,
Cc72_00009377-RA,
Cc72_00009371-RA,
Cc72_00009380-RA,0.474118541
Cc72_00009381-RA,-0.266000246
Cc72_00009374-RA,
Cc72_00009370-RA,0.493084745
Cc72_00009378-RA,
Cc72_00009373-RA,0.265397412
Cc72_00009379-RA,
Cc72_00009372-RA,-0.533264642
Cc72_00009383-RA,-0.575227581
Cc72_00009384-RA,0.827617893
Cc72_00009385-RA,0.877685313
Cc72_00009382-RA,
Cc72_00009386-RA,
Cc72_00009387-RA,
Cc72_00009388-RA,
Cc72_00009389-RA,-0.515529132
Cc72_00009390-RA,0.55881966
Cc72_00009392-RA,-0.529963417
Cc72_00009393-RA,0.754022313
Cc72_00009394-RA,-0.874695957
Cc72_00009391-RA,
Cc72_00009395-RA,-0.232445835
Cc72_00009396-RA,
Cc72_00009397-RA,
Cc72_00009400-RA,-0.533264642
Cc72_00009398-RA,-0.474557682
Cc72_00009399-RA,
Cc72_00009402-RA,-0.539110401
Cc72_00009403-RA,-0.269698499
Cc72_00009401-RA,
Cc72_00009404-RA,0.265397412
Cc72_00009405-RA,0.278308049
Cc72_00009408-RA,
Cc72_00009406-RA,0.410114644
Cc72_00009409-RA,
Cc72_00009407-RA,
Cc72_00009410-RA,
Cc72_00009419-RA,-0.783511963
Cc72_00009418-RA,0.466452082
Cc72_00009413-RA,
Cc72_00009411-RA,-0.275919403
Cc72_00009412-RA,-0.727656668
Cc72_00009415-RA,
Cc72_00009414-RA,
Cc72_00009416-RA,
Cc72_00009417-RA,
Cc72_00009420-RA,0.873436179
Cc72_00009424-RA,
Cc72_00009422-RA,-0.045333664
Cc72_00009423-RA,-0.66886098
Cc72_00009421-RA,-0.400961502
Cc72_00009428-RA,0.753674352
Cc72_00009430-RA,-0.566020618
Cc72_00009427-RA,0.613316152
Cc72_00009425-RA,
Cc72_00009426-RA,
Cc72_00009429-RA,0.669145881
Cc72_00009431-RA,
Cc72_00009432-RA,
Cc72_00009437-RA,-0.533264642
Cc72_00009435-RA,
Cc72_00009433-RA,
Cc72_00009434-RA,0.498706998
Cc72_00009436-RA,0.760115061
Cc72_00009438-RA,
Cc72_00009439-RA,
Cc72_00009440-RA,
Cc72_00009441-RA,
Cc72_00009442-RA,
Cc72_00009443-RA,0.764066967
Cc72_00009444-RA,
Cc72_00009445-RA,
Cc72_00009446-RA,0.303784074
Cc72_00009447-RA,0.89969534
Cc72_00009448-RA,
Cc72_00009449-RA,
Cc72_00009450-RA,
Cc72_00009451-RA,
Cc72_00009452-RA,-0.045820265
Cc72_00009454-RA,-0.565620773
Cc72_00009455-RA,-0.230840261
Cc72_00009453-RA,-0.513993756
Cc72_00009457-RA,
Cc72_00009456-RA,
Cc72_00009458-RA,0.555168533
Cc72_00009459-RA,
Cc72_00009460-RA,-0.45757421
Cc72_00009461-RA,-0.264469346
Cc72_00009462-RA,0.576112289
Cc72_00009465-RA,-0.905271375
Cc72_00009463-RA,
Cc72_00009467-RA,-0.459219246
Cc72_00009464-RA,
Cc72_00009466-RA,-0.508609584
Cc72_00009468-RA,-0.770049542
Cc72_00009470-RA,
Cc72_00009469-RA,-0.021504235
Cc72_00009471-RA,0.571698386
Cc72_00009472-RA,0.17874727
Cc72_00009473-RA,-0.304549795
Cc72_00009474-RA,
Cc72_00009475-RA,-0.065195961
Cc72_00009476-RA,
Cc72_00009477-RA,
Cc72_00009479-RA,
Cc72_00009480-RA,
Cc72_00009478-RA,0.813882503
Cc72_00009482-RA,0.506425906
Cc72_00009481-RA,0.718748284
Cc72_00009483-RA,-0.601240034
Cc72_00009484-RA,0.082572364
Cc72_00009485-RA,-0.441459303
Cc72_00009486-RA,0.306959263
Cc72_00009487-RA,0.315178819
Cc72_00009488-RA,-0.533264642
Cc72_00009489-RA,0.512010386
Cc72_00009490-RA,-0.783919909
Cc72_00009492-RA,
Cc72_00009491-RA,
Cc72_00009493-RA,-0.533264642
Cc72_00009497-RA,-0.626907623
Cc72_00009494-RA,-0.533264642
Cc72_00009496-RA,
Cc72_00009495-RA,-0.657853156
Cc72_00009498-RA,-0.308028653
Cc72_00009499-RA,-0.868442542
Cc72_00009501-RA,0.793494385
Cc72_00009500-RA,-0.628192593
Cc72_00009502-RA,
Cc72_00009504-RA,-0.63337873
Cc72_00009503-RA,0.484231861
Cc72_00009505-RA,
Cc72_00009506-RA,
Cc72_00009507-RA,0.095124593
Cc72_00009508-RA,0.518311319
Cc72_00009509-RA,0.854774396
Cc72_00009512-RA,0.276338434
Cc72_00009510-RA,-0.767641273
Cc72_00009511-RA,-0.585426198
Cc72_00009516-RA,-0.758243211
Cc72_00009517-RA,0.614685387
Cc72_00009515-RA,-0.008965222
Cc72_00009514-RA,-0.728502721
Cc72_00009513-RA,0.864371203
Cc72_00009519-RA,0.331890617
Cc72_00009518-RA,0.08178371
Cc72_00009520-RA,0.511977098
Cc72_00009521-RA,
Cc72_00009524-RA,0.443720808
Cc72_00009522-RA,-0.151662044
Cc72_00009523-RA,0.016568294
Cc72_00009525-RA,0.224874563
Cc72_00009527-RA,-0.283898949
Cc72_00009528-RA,
Cc72_00009526-RA,
Cc72_00009531-RA,0.378738086
Cc72_00009530-RA,
Cc72_00009529-RA,-0.533264642
Cc72_00009533-RA,0.829759327
Cc72_00009532-RA,0.221546346
Cc72_00009535-RA,0.661916962
Cc72_00009534-RA,0.265397412
Cc72_00009536-RA,
Cc72_00009537-RA,-0.513993756
Cc72_00009538-RA,-0.253102727
Cc72_00009539-RA,-0.568041543
Cc72_00009541-RA,
Cc72_00009540-RA,
Cc72_00009542-RA,
Cc72_00009543-RA,-0.491012485
Cc72_00009545-RA,-0.533264642
Cc72_00009544-RA,
Cc72_00009547-RA,
Cc72_00009546-RA,
Cc72_00009548-RA,-0.513993756
Cc72_00009549-RA,
Cc72_00009551-RA,
Cc72_00009550-RA,
Cc72_00009553-RA,
Cc72_00009552-RA,
Cc72_00009554-RA,-0.36695893
Cc72_00009555-RA,-0.382394978
Cc72_00009557-RA,-0.534135075
Cc72_00009556-RA,0.659000455
Cc72_00009559-RA,
Cc72_00009560-RA,
Cc72_00009558-RA,
Cc72_00009562-RA,
Cc72_00009561-RA,
Cc72_00009565-RA,-0.513993756
Cc72_00009563-RA,0.78328494
Cc72_00009564-RA,-0.625295022
Cc72_00009566-RA,-0.161605134
Cc72_00009567-RA,
Cc72_00009568-RA,0.192514245
Cc72_00009569-RA,0.059839224
Cc72_00009574-RA,
Cc72_00009577-RA,-0.342019179
Cc72_00009576-RA,0.709133329
Cc72_00009575-RA,
Cc72_00009570-RA,
Cc72_00009573-RA,
Cc72_00009572-RA,
Cc72_00009571-RA,
Cc72_00009579-RA,0.410114644
Cc72_00009578-RA,0.117604376
Cc72_00009583-RA,-0.738820567
Cc72_00009580-RA,-0.780429396
Cc72_00009582-RA,-0.539027293
Cc72_00009581-RA,
Cc72_00009587-RA,-0.387712925
Cc72_00009588-RA,0.49556181
Cc72_00009586-RA,-0.533264642
Cc72_00009585-RA,
Cc72_00009584-RA,
Cc72_00009591-RA,0.484231861
Cc72_00009590-RA,-0.714427958
Cc72_00009589-RA,
Cc72_00009592-RA,-0.671820747
Cc72_00009595-RA,0.78412708
Cc72_00009594-RA,0.600444328
Cc72_00009593-RA,0.819346038
Cc72_00009599-RA,-0.878699698
Cc72_00009597-RA,0.119193693
Cc72_00009598-RA,
Cc72_00009600-RA,-0.533264642
Cc72_00009596-RA,
Cc72_00009601-RA,
Cc72_00009602-RA,
Cc72_00009603-RA,
Cc72_00009607-RA,0.564812845
Cc72_00009606-RA,-0.32602475
Cc72_00009605-RA,0.703790601
Cc72_00009604-RA,
Cc72_00009608-RA,0.583189993
Cc72_00009609-RA,-0.688425607
Cc72_00009610-RA,-0.264607205
Cc72_00009611-RA,-0.434773378
Cc72_00009613-RA,0.411070941
Cc72_00009612-RA,
Cc72_00009614-RA,-0.337475363
Cc72_00009615-RA,0.839311609
Cc72_00009617-RA,
Cc72_00009616-RA,
Cc72_00009618-RA,-0.564681107
Cc72_00009622-RA,-0.150570509
Cc72_00009619-RA,
Cc72_00009621-RA,
Cc72_00009620-RA,
Cc72_00009624-RA,-0.743639189
Cc72_00009623-RA,0.219707223
Cc72_00009625-RA,-0.930320854
Cc72_00009626-RA,-0.802580513
Cc72_00009629-RA,
Cc72_00009628-RA,
Cc72_00009627-RA,
Cc72_00009630-RA,
Cc72_00009633-RA,0.453400605
Cc72_00009631-RA,
Cc72_00009632-RA,
Cc72_00009634-RA,
Cc72_00009635-RA,
Cc72_00009636-RA,
Cc72_00009637-RA,-0.866925255
Cc72_00009639-RA,-0.319557313
Cc72_00009638-RA,
Cc72_00009643-RA,
Cc72_00009641-RA,
Cc72_00009642-RA,
Cc72_00009640-RA,
Cc72_00009644-RA,-0.319557313
Cc72_00009645-RA,
Cc72_00009646-RA,-0.833193354
Cc72_00009647-RA,
Cc72_00009649-RA,0.225155763
Cc72_00009650-RA,0.840073919
Cc72_00009648-RA,
Cc72_00009651-RA,
Cc72_00009652-RA,
Cc72_00009653-RA,
Cc72_00009654-RA,0.784142146
Cc72_00009655-RA,-0.738178203
Cc72_00009657-RA,-0.513993756
Cc72_00009658-RA,
Cc72_00009656-RA,
Cc72_00009659-RA,0.180410777
Cc72_00009660-RA,
Cc72_00009661-RA,-0.533264642
Cc72_00009662-RA,
Cc72_00009663-RA,
Cc72_00009664-RA,
Cc72_00009665-RA,
Cc72_00009666-RA,-0.809345217
Cc72_00009667-RA,
Cc72_00009669-RA,
Cc72_00009668-RA,
Cc72_00009670-RA,0.786131056
Cc72_00009671-RA,
Cc72_00009672-RA,-0.868278044
Cc72_00009675-RA,
Cc72_00009674-RA,0.223970463
Cc72_00009673-RA,
Cc72_00009676-RA,-0.075010428
Cc72_00009677-RA,0.506361053
Cc72_00009679-RA,-0.770297628
Cc72_00009678-RA,-0.705738162
Cc72_00009687-RA,
Cc72_00009690-RA,-0.855089537
Cc72_00009681-RA,
Cc72_00009684-RA,
Cc72_00009691-RA,
Cc72_00009682-RA,
Cc72_00009688-RA,-0.090391378
Cc72_00009685-RA,0.207071794
Cc72_00009683-RA,0.706423871
Cc72_00009686-RA,
Cc72_00009680-RA,
Cc72_00009689-RA,-0.513993756
Cc72_00009694-RA,-0.119714356
Cc72_00009692-RA,
Cc72_00009693-RA,
Cc72_00009695-RA,
Cc72_00009698-RA,
Cc72_00009696-RA,
Cc72_00009697-RA,0.789609548
Cc72_00009699-RA,
Cc72_00009700-RA,-0.798118815
Cc72_00009701-RA,0.478652974
Cc72_00009702-RA,0.763105834
Cc72_00009704-RA,0.150317714
Cc72_00009703-RA,-0.644046433
Cc72_00009705-RA,-0.627085673
Cc72_00009706-RA,-0.550827516
Cc72_00009707-RA,
Cc72_00009708-RA,
Cc72_00009710-RA,0.101520357
Cc72_00009709-RA,-0.757151392
Cc72_00009711-RA,0.353960809
Cc72_00009712-RA,
Cc72_00009715-RA,-0.461128021
Cc72_00009714-RA,
Cc72_00009713-RA,
Cc72_00009717-RA,0.565821793
Cc72_00009716-RA,-0.483258061
Cc72_00009720-RA,
Cc72_00009718-RA,0.124106797
Cc72_00009719-RA,
Cc72_00009721-RA,-0.045934858
Cc72_00009724-RA,-0.291873934
Cc72_00009726-RA,
Cc72_00009723-RA,-0.130263291
Cc72_00009725-RA,
Cc72_00009722-RA,
Cc72_00009728-RA,
Cc72_00009727-RA,
Cc72_00009729-RA,
Cc72_00009731-RA,0.730477858
Cc72_00009730-RA,0.833167033
Cc72_00009732-RA,-0.732376546
Cc72_00009734-RA,-0.029323968
Cc72_00009733-RA,0.205447653
Cc72_00009736-RA,
Cc72_00009735-RA,
Cc72_00009737-RA,0.879978623
Cc72_00009739-RA,-0.769149038
Cc72_00009738-RA,
Cc72_00009740-RA,
Cc72_00009741-RA,-0.577843418
Cc72_00009742-RA,
Cc72_00009743-RA,
Cc72_00009746-RA,
Cc72_00009744-RA,-0.513993756
Cc72_00009745-RA,
Cc72_00009748-RA,0.465919612
Cc72_00009749-RA,
Cc72_00009747-RA,0.140525222
Cc72_00009750-RA,
Cc72_00009751-RA,0.263803846
Cc72_00009753-RA,
Cc72_00009752-RA,
Cc72_00009755-RA,
Cc72_00009754-RA,
Cc72_00009756-RA,
Cc72_00009758-RA,0.439455867
Cc72_00009757-RA,-0.625829345
Cc72_00009759-RA,
Cc72_00009761-RA,-0.52867418
Cc72_00009760-RA,0.632236774
Cc72_00009762-RA,-0.714812534
Cc72_00009763-RA,0.15610834
Cc72_00009764-RA,
Cc72_00009765-RA,-0.53068394
Cc72_00009766-RA,-0.754222759
Cc72_00009768-RA,-0.530722868
Cc72_00009767-RA,
Cc72_00009771-RA,0.744324789
Cc72_00009770-RA,-0.426069844
Cc72_00009769-RA,
Cc72_00009773-RA,
Cc72_00009772-RA,0.434526544
Cc72_00009775-RA,0.681339013
Cc72_00009774-RA,0.223767484
Cc72_00009776-RA,
Cc72_00009777-RA,-0.91629195
Cc72_00009779-RA,-0.55397015
Cc72_00009778-RA,
Cc72_00009780-RA,
Cc72_00009781-RA,
Cc72_00009782-RA,
Cc72_00009784-RA,0.207071794
Cc72_00009783-RA,
Cc72_00009785-RA,
Cc72_00009786-RA,
Cc72_00009788-RA,-0.637565769
Cc72_00009787-RA,0.484231861
Cc72_00009789-RA,0.410114644
Cc72_00009790-RA,
Cc72_00009791-RA,
Cc72_00009792-RA,-0.719083584
Cc72_00009793-RA,-0.700840113
Cc72_00009795-RA,-0.741146259
Cc72_00009794-RA,-0.80646836
Cc72_00009796-RA,
Cc72_00009798-RA,0.049076345
Cc72_00009797-RA,
Cc72_00009799-RA,
Cc72_00009801-RA,
Cc72_00009804-RA,-0.394240742
Cc72_00009800-RA,0.764704883
Cc72_00009806-RA,
Cc72_00009803-RA,0.207071794
Cc72_00009805-RA,-0.667703496
Cc72_00009802-RA,
Cc72_00009807-RA,
Cc72_00009809-RA,-0.44844363
Cc72_00009808-RA,-0.027115639
Cc72_00009811-RA,
Cc72_00009810-RA,
Cc72_00009813-RA,-0.606669855
Cc72_00009812-RA,-0.319557313
Cc72_00009814-RA,0.738724504
Cc72_00009816-RA,
Cc72_00009815-RA,-0.533264642
Cc72_00009817-RA,-0.575675538
Cc72_00009818-RA,0.473429961
Cc72_00009819-RA,
Cc72_00009825-RA,
Cc72_00009820-RA,0.665325746
Cc72_00009821-RA,0.118443469
Cc72_00009822-RA,
Cc72_00009823-RA,
Cc72_00009824-RA,
Cc72_00009826-RA,-0.293844461
Cc72_00009827-RA,
Cc72_00009829-RA,
Cc72_00009830-RA,-0.211223117
Cc72_00009831-RA,0.694201482
Cc72_00009832-RA,
Cc72_00009828-RA,-0.788402747
Cc72_00009833-RA,
Cc72_00009834-RA,
Cc72_00009835-RA,-0.28247887
Cc72_00009836-RA,0.104770299
Cc72_00009837-RA,-0.542161868
Cc72_00009838-RA,0.736156809
Cc72_00009839-RA,-0.639113283
Cc72_00009842-RA,-0.917203104
Cc72_00009841-RA,
Cc72_00009840-RA,
Cc72_00009843-RA,0.521958929
Cc72_00009844-RA,
Cc72_00009845-RA,
Cc72_00009846-RA,0.081973539
Cc72_00009849-RA,
Cc72_00009847-RA,
Cc72_00009851-RA,
Cc72_00009848-RA,
Cc72_00009850-RA,
Cc72_00009852-RA,0.348118829
Cc72_00009853-RA,
Cc72_00009854-RA,
Cc72_00009856-RA,0.600592006
Cc72_00009855-RA,
Cc72_00009857-RA,0.085697038
Cc72_00009858-RA,
Cc72_00009859-RA,-0.433253288
Cc72_00009861-RA,
Cc72_00009862-RA,-0.92892629
Cc72_00009860-RA,-0.293577232
Cc72_00009863-RA,
Cc72_00009864-RA,-0.724282154
Cc72_00009865-RA,-0.07742418
Cc72_00009868-RA,-0.521242893
Cc72_00009867-RA,0.548800988
Cc72_00009866-RA,-0.034248964
Cc72_00009869-RA,0.006462166
Cc72_00009871-RA,-0.319557313
Cc72_00009872-RA,
Cc72_00009870-RA,-0.643822983
Cc72_00009874-RA,-0.253952961
Cc72_00009875-RA,
Cc72_00009876-RA,
Cc72_00009877-RA,
Cc72_00009873-RA,
Cc72_00009878-RA,
Cc72_00009879-RA,
Cc72_00009880-RA,-0.121211678
Cc72_00009881-RA,
Cc72_00009882-RA,-0.675140279
Cc72_00009883-RA,-0.945455407
Cc72_00009884-RA,0.382439162
Cc72_00009885-RA,-0.554178296
Cc72_00009887-RA,-0.622172458
Cc72_00009886-RA,-0.642628068
Cc72_00009888-RA,
Cc72_00009889-RA,
Cc72_00009891-RA,
Cc72_00009890-RA,
Cc72_00009892-RA,-0.717417129
Cc72_00009893-RA,
Cc72_00009894-RA,-0.694904199
Cc72_00009895-RA,
Cc72_00009896-RA,-0.608382716
Cc72_00009897-RA,
Cc72_00009899-RA,-0.036804543
Cc72_00009900-RA,-0.467701594
Cc72_00009903-RA,-0.641748523
Cc72_00009902-RA,
Cc72_00009901-RA,-0.746009053
Cc72_00009898-RA,0.265397412
Cc72_00009904-RA,
Cc72_00009905-RA,
Cc72_00009907-RA,
Cc72_00009911-RA,
Cc72_00009909-RA,
Cc72_00009908-RA,
Cc72_00009910-RA,
Cc72_00009906-RA,
Cc72_00009912-RA,-0.65535206
Cc72_00009913-RA,
Cc72_00009914-RA,-0.533264642
Cc72_00009916-RA,0.747777359
Cc72_00009915-RA,-0.319557313
Cc72_00009917-RA,-0.814657591
Cc72_00009918-RA,-0.531542746
Cc72_00009919-RA,-0.902086128
Cc72_00009921-RA,
Cc72_00009920-RA,-0.000418587
Cc72_00009922-RA,-0.555110333
Cc72_00009924-RA,
Cc72_00009923-RA,
Cc72_00009925-RA,-0.871839027
Cc72_00009927-RA,-0.592652123
Cc72_00009926-RA,-0.851551908
Cc72_00009928-RA,
Cc72_00009929-RA,
Cc72_00009930-RA,-0.05305404
Cc72_00009931-RA,
Cc72_00009932-RA,
Cc72_00009933-RA,0.451013944
Cc72_00009935-RA,-0.448780052
Cc72_00009936-RA,0.742630759
Cc72_00009937-RA,
Cc72_00009934-RA,-0.591239322
Cc72_00009939-RA,0.207071794
Cc72_00009938-RA,0.222554472
Cc72_00009940-RA,0.228939453
Cc72_00009944-RA,-0.319557313
Cc72_00009942-RA,
Cc72_00009941-RA,-0.875806466
Cc72_00009943-RA,
Cc72_00009945-RA,0.375549041
Cc72_00009946-RA,
Cc72_00009948-RA,-0.533264642
Cc72_00009947-RA,
Cc72_00009949-RA,
Cc72_00009950-RA,-0.494685757
Cc72_00009951-RA,-0.421694615
Cc72_00009952-RA,-0.770734642
Cc72_00009955-RA,-0.708400689
Cc72_00009956-RA,
Cc72_00009953-RA,
Cc72_00009954-RA,
Cc72_00009957-RA,
Cc72_00009958-RA,
Cc72_00009959-RA,-0.513993756
Cc72_00009960-RA,
Cc72_00009961-RA,-0.689172758
Cc72_00009962-RA,
Cc72_00009963-RA,
Cc72_00009966-RA,
Cc72_00009967-RA,
Cc72_00009968-RA,0.41100398
Cc72_00009964-RA,-0.806315139
Cc72_00009965-RA,
Cc72_00009969-RA,-0.011966695
Cc72_00009970-RA,0.410114644
Cc72_00009973-RA,-0.822349595
Cc72_00009971-RA,
Cc72_00009972-RA,
Cc72_00009975-RA,
Cc72_00009974-RA,0.207071794
Cc72_00009977-RA,-0.871212576
Cc72_00009979-RA,-0.726015402
Cc72_00009978-RA,-0.680155944
Cc72_00009976-RA,
Cc72_00009980-RA,
Cc72_00009981-RA,
Cc72_00009983-RA,0.123695485
Cc72_00009984-RA,
Cc72_00009986-RA,
Cc72_00009985-RA,
Cc72_00009982-RA,-0.513993756
Cc72_00009987-RA,-0.319557313
Cc72_00009988-RA,
Cc72_00009990-RA,0.453031241
Cc72_00009989-RA,-0.319557313
Cc72_00009991-RA,0.262051266
Cc72_00009993-RA,
Cc72_00009992-RA,
Cc72_00009994-RA,
Cc72_00009995-RA,
Cc72_00009996-RA,0.939464379
Cc72_00009997-RA,
Cc72_00009998-RA,
Cc72_00009999-RA,
Cc72_00010001-RA,0.750679331
Cc72_00010000-RA,-0.673738159
Cc72_00010002-RA,-0.791326371
Cc72_00010003-RA,-0.569865563
Cc72_00010005-RA,-0.465415529
Cc72_00010004-RA,
Cc72_00010006-RA,
Cc72_00010007-RA,
Cc72_00010008-RA,0.22775715
Cc72_00010009-RA,-0.135655727
Cc72_00010012-RA,
Cc72_00010010-RA,-0.641397306
Cc72_00010011-RA,0.028163939
Cc72_00010013-RA,-0.086626855
Cc72_00010015-RA,
Cc72_00010014-RA,
Cc72_00010016-RA,-0.314473709
Cc72_00010017-RA,0.696224056
Cc72_00010019-RA,-0.542874545
Cc72_00010018-RA,
Cc72_00010023-RA,0.916731256
Cc72_00010020-RA,0.943450282
Cc72_00010024-RA,
Cc72_00010021-RA,-0.173510786
Cc72_00010022-RA,0.435604533
Cc72_00010026-RA,
Cc72_00010027-RA,0.207071794
Cc72_00010025-RA,
Cc72_00010029-RA,-0.551441037
Cc72_00010028-RA,
Cc72_00010030-RA,
Cc72_00010032-RA,
Cc72_00010031-RA,0.207841729
Cc72_00010034-RA,-0.646490166
Cc72_00010033-RA,-0.513993756
Cc72_00010035-RA,
Cc72_00010036-RA,-0.740904155
Cc72_00010040-RA,
Cc72_00010037-RA,-0.723345136
Cc72_00010039-RA,
Cc72_00010038-RA,
Cc72_00010043-RA,-0.880817106
Cc72_00010041-RA,
Cc72_00010045-RA,
Cc72_00010042-RA,
Cc72_00010044-RA,-0.319557313
Cc72_00010046-RA,
Cc72_00010047-RA,
Cc72_00010048-RA,
Cc72_00010051-RA,0.207071794
Cc72_00010049-RA,-0.414694437
Cc72_00010050-RA,
Cc72_00010052-RA,0.868694814
Cc72_00010053-RA,
Cc72_00010054-RA,
Cc72_00010055-RA,0.393216725
Cc72_00010057-RA,
Cc72_00010056-RA,
Cc72_00010058-RA,-0.745518095
Cc72_00010060-RA,0.207071794
Cc72_00010059-RA,-0.471367992
Cc72_00010061-RA,
Cc72_00010062-RA,-0.552406098
Cc72_00010064-RA,-0.533264642
Cc72_00010063-RA,
Cc72_00010065-RA,-0.49649123
Cc72_00010067-RA,
Cc72_00010066-RA,
Cc72_00010068-RA,
Cc72_00010070-RA,0.414427987
Cc72_00010069-RA,
Cc72_00010071-RA,
Cc72_00010072-RA,
Cc72_00010073-RA,0.65179435
Cc72_00010078-RA,0.447019913
Cc72_00010075-RA,
Cc72_00010077-RA,0.0863508
Cc72_00010076-RA,
Cc72_00010074-RA,
Cc72_00010079-RA,0.332449637
Cc72_00010080-RA,-0.773737816
Cc72_00010081-RA,0.30898078
Cc72_00010082-RA,0.102040545
Cc72_00010083-RA,
Cc72_00010084-RA,-0.897579569
Cc72_00010085-RA,-0.914298021
Cc72_00010086-RA,-0.858500595
Cc72_00010088-RA,-0.875683288
Cc72_00010089-RA,-0.404229777
Cc72_00010087-RA,
Cc72_00010090-RA,
Cc72_00010092-RA,-0.649073439
Cc72_00010091-RA,0.519239336
Cc72_00010093-RA,
Cc72_00010095-RA,
Cc72_00010094-RA,0.737799738
Cc72_00010096-RA,0.850431799
Cc72_00010098-RA,
Cc72_00010097-RA,-0.533264642
Cc72_00010099-RA,0.63509249
Cc72_00010100-RA,-0.091627956
Cc72_00010101-RA,
Cc72_00010102-RA,
Cc72_00010103-RA,0.168876815
Cc72_00010105-RA,0.358898191
Cc72_00010104-RA,
Cc72_00010106-RA,
Cc72_00010108-RA,0.494504277
Cc72_00010107-RA,-0.007866137
Cc72_00010109-RA,0.327571799
Cc72_00010110-RA,0.802190289
Cc72_00010111-RA,
Cc72_00010112-RA,-0.593632163
Cc72_00010113-RA,0.207510838
Cc72_00010114-RA,
Cc72_00010115-RA,
Cc72_00010116-RA,-0.533264642
Cc72_00010117-RA,-0.719343515
Cc72_00010119-RA,
Cc72_00010118-RA,-0.001507757
Cc72_00010120-RA,0.693948865
Cc72_00010121-RA,
Cc72_00010122-RA,-0.513993756
Cc72_00010123-RA,-0.839030719
Cc72_00010124-RA,0.447998508
Cc72_00010126-RA,0.817138974
Cc72_00010125-RA,-0.850801873
Cc72_00010127-RA,
Cc72_00010128-RA,
Cc72_00010129-RA,0.07829914
Cc72_00010130-RA,0.265397412
Cc72_00010131-RA,-0.683170685
Cc72_00010134-RA,-0.896317612
Cc72_00010132-RA,0.436437945
Cc72_00010133-RA,
Cc72_00010136-RA,0.876856498
Cc72_00010135-RA,-0.095500657
Cc72_00010138-RA,0.123066249
Cc72_00010137-RA,
Cc72_00010139-RA,0.262880469
Cc72_00010142-RA,0.484231861
Cc72_00010140-RA,-0.811804765
Cc72_00010141-RA,0.304434262
Cc72_00010143-RA,-0.70605208
Cc72_00010144-RA,
Cc72_00010146-RA,0.288055194
Cc72_00010145-RA,-0.319557313
